exp_type_id,experimentor_id,is_id,experiment_id,sample_id,sample_name_short,sample_name_abbreviation,date_label,sample_date,time_point,sample_condition,extraction_method_id,biological_material,sample_description,sample_replicate,sample concentration [g/l],is_added,is_added_units,reconstitution_volume,reconstitution_volume_units,calculated extracted biomass density,sample_replicate_biological,istechnical,growth_condition_short,growth_condition_long,media_short,media_long,isoxic,temperature,supplementation,od600,vcd,culture_density,culture_volume_sampled,cells,dcw,wcw,vcd_units,culture_density_units,culture_volume_sampled_units,dcw_units,wcw_units,final extracted sample concentration calculated [g/l],dilution volume calculated [ml],notes,acquisition_method_id,quantitation_method_id,sample_type,sample_label,ph,box,pos,used_,growth_rate,growth_rate_r2,growth_rate_units,time_hrs,data_raw,data_corrected,met_id,data_units,data_reference
6,10,,ALEsKOs01,141211_41984.5520833333_OxicEvo04sdhCBEvo03EPEcoli13CGlcM9_Broth-8,OxicEvo04sdhCBEvo03EPEcoli13CGlc_Broth-8,OxicEvo04sdhCBEvo03EPEcoli13CGlc,141211,12/11/2014 13:15,41984.55208,OxicEvo04sdhCBEvo03EPEcoli13CGlcM9,,ALEWtEvo04_sdhC-sdhB_kan_Evo03_Endpoint,Broth,8,#DIV/0!,,mL,,mL,#DIV/0!,8,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,2g/L of 80/20 1-13C/U-13C Glucose M9 minimal media,TRUE,37,,0.748,1.16069E+12,0.3366,1,1.16E+09,0.34,1.10,cells*L-1,g*L-1,mL,mg,mg,1,0.3366,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1007629.25,0.187,0.748,biomass,OD600,spectrophotometer
6,10,,ALEsKOs01,141211_41984.5736111111_OxicEvo04sdhCBEvo03EPEcoli13CGlcM9_Broth-8,OxicEvo04sdhCBEvo03EPEcoli13CGlc_Broth-8,OxicEvo04sdhCBEvo03EPEcoli13CGlc,141211,12/11/2014 13:46,41984.57361,OxicEvo04sdhCBEvo03EPEcoli13CGlcM9,,ALEWtEvo04_sdhC-sdhB_kan_Evo03_Endpoint,Broth,8,#DIV/0!,,mL,,mL,#DIV/0!,8,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,2g/L of 80/20 1-13C/U-13C Glucose M9 minimal media,TRUE,37,,1.308,2.02966E+12,0.5886,1,2.03E+09,0.59,1.93,cells*L-1,g*L-1,mL,mg,mg,1,0.5886,,spectrophotometer,,Unknown,discarded,,,,TRUE,0.938920205,0.997751427,,1007629.77,0.327,1.308,biomass,OD600,spectrophotometer
6,10,,ALEsKOs01,141211_41984.4368055556_OxicEvo04sdhCBEvo03EPEcoli13CGlcM9_Broth-9,OxicEvo04sdhCBEvo03EPEcoli13CGlc_Broth-9,OxicEvo04sdhCBEvo03EPEcoli13CGlc,141211,12/11/2014 10:29,41984.43681,OxicEvo04sdhCBEvo03EPEcoli13CGlcM9,,ALEWtEvo04_sdhC-sdhB_kan_Evo03_Endpoint,Broth,9,#DIV/0!,,mL,,mL,#DIV/0!,9,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,2g/L of 80/20 1-13C/U-13C Glucose M9 minimal media,TRUE,37,,0.056,86896551724,0.0252,1,8.69E+07,0.03,0.08,cells*L-1,g*L-1,mL,mg,mg,1,0.0252,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1007626.48,0.014,0.056,biomass,OD600,spectrophotometer
6,10,,ALEsKOs01,141211_41984.4680555556_OxicEvo04sdhCBEvo03EPEcoli13CGlcM9_Broth-9,OxicEvo04sdhCBEvo03EPEcoli13CGlc_Broth-9,OxicEvo04sdhCBEvo03EPEcoli13CGlc,141211,12/11/2014 11:14,41984.46806,OxicEvo04sdhCBEvo03EPEcoli13CGlcM9,,ALEWtEvo04_sdhC-sdhB_kan_Evo03_Endpoint,Broth,9,#DIV/0!,,mL,,mL,#DIV/0!,9,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,2g/L of 80/20 1-13C/U-13C Glucose M9 minimal media,TRUE,37,,0.1,1.55172E+11,0.045,1,1.55E+08,0.05,0.15,cells*L-1,g*L-1,mL,mg,mg,1,0.045,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1007627.23,0.025,0.1,biomass,OD600,spectrophotometer
6,10,,ALEsKOs01,141211_41984.5_OxicEvo04sdhCBEvo03EPEcoli13CGlcM9_Broth-9,OxicEvo04sdhCBEvo03EPEcoli13CGlc_Broth-9,OxicEvo04sdhCBEvo03EPEcoli13CGlc,141211,12/11/2014 12:00,41984.5,OxicEvo04sdhCBEvo03EPEcoli13CGlcM9,,ALEWtEvo04_sdhC-sdhB_kan_Evo03_Endpoint,Broth,9,#DIV/0!,,mL,,mL,#DIV/0!,9,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,2g/L of 80/20 1-13C/U-13C Glucose M9 minimal media,TRUE,37,,0.208,3.22759E+11,0.0936,1,3.23E+08,0.09,0.31,cells*L-1,g*L-1,mL,mg,mg,1,0.0936,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1007628.00,0.052,0.208,biomass,OD600,spectrophotometer
6,10,,ALEsKOs01,141211_41984.5256944444_OxicEvo04sdhCBEvo03EPEcoli13CGlcM9_Broth-9,OxicEvo04sdhCBEvo03EPEcoli13CGlc_Broth-9,OxicEvo04sdhCBEvo03EPEcoli13CGlc,141211,12/11/2014 12:37,41984.52569,OxicEvo04sdhCBEvo03EPEcoli13CGlcM9,,ALEWtEvo04_sdhC-sdhB_kan_Evo03_Endpoint,Broth,9,#DIV/0!,,mL,,mL,#DIV/0!,9,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,2g/L of 80/20 1-13C/U-13C Glucose M9 minimal media,TRUE,37,,0.392,6.08276E+11,0.1764,1,6.08E+08,0.18,0.58,cells*L-1,g*L-1,mL,mg,mg,1,0.1764,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1007628.62,0.098,0.392,biomass,OD600,spectrophotometer
6,10,,ALEsKOs01,141211_41984.5520833333_OxicEvo04sdhCBEvo03EPEcoli13CGlcM9_Broth-9,OxicEvo04sdhCBEvo03EPEcoli13CGlc_Broth-9,OxicEvo04sdhCBEvo03EPEcoli13CGlc,141211,12/11/2014 13:15,41984.55208,OxicEvo04sdhCBEvo03EPEcoli13CGlcM9,,ALEWtEvo04_sdhC-sdhB_kan_Evo03_Endpoint,Broth,9,#DIV/0!,,mL,,mL,#DIV/0!,9,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,2g/L of 80/20 1-13C/U-13C Glucose M9 minimal media,TRUE,37,,0.84,1.30345E+12,0.378,1,1.30E+09,0.38,1.24,cells*L-1,g*L-1,mL,mg,mg,1,0.378,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1007629.25,0.21,0.84,biomass,OD600,spectrophotometer
6,10,,ALEsKOs01,141211_41984.5736111111_OxicEvo04sdhCBEvo03EPEcoli13CGlcM9_Broth-9,OxicEvo04sdhCBEvo03EPEcoli13CGlc_Broth-9,OxicEvo04sdhCBEvo03EPEcoli13CGlc,141211,12/11/2014 13:46,41984.57361,OxicEvo04sdhCBEvo03EPEcoli13CGlcM9,,ALEWtEvo04_sdhC-sdhB_kan_Evo03_Endpoint,Broth,9,#DIV/0!,,mL,,mL,#DIV/0!,9,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,2g/L of 80/20 1-13C/U-13C Glucose M9 minimal media,TRUE,37,,1.292,2.00483E+12,0.5814,1,2.00E+09,0.58,1.90,cells*L-1,g*L-1,mL,mg,mg,1,0.5814,,spectrophotometer,,Unknown,discarded,,,,TRUE,1.031129878,0.9978405,,1007629.77,0.323,1.292,biomass,OD600,spectrophotometer
6,10,,ALEsKOs01,141211_41984.4368055556_OxicEvo04Evo02EPEcoli13CGlcM9_Broth-7,OxicEvo04Evo02EPEcoli13CGlc_Broth-7,OxicEvo04Evo02EPEcoli13CGlc,141211,12/11/2014 10:29,41984.43681,OxicEvo04Evo02EPEcoli13CGlcM9,,ALEWtEvo04_Evo02_Endpoint,Broth,7,#DIV/0!,,mL,,mL,#DIV/0!,7,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,2g/L of 80/20 1-13C/U-13C Glucose M9 minimal media,TRUE,37,,0.044,68275862069,0.0198,1,6.83E+07,0.02,0.06,cells*L-1,g*L-1,mL,mg,mg,1,0.0198,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1007626.48,0.011,0.044,biomass,OD600,spectrophotometer
6,10,,ALEsKOs01,141211_41984.4680555556_OxicEvo04Evo02EPEcoli13CGlcM9_Broth-7,OxicEvo04Evo02EPEcoli13CGlc_Broth-7,OxicEvo04Evo02EPEcoli13CGlc,141211,12/11/2014 11:14,41984.46806,OxicEvo04Evo02EPEcoli13CGlcM9,,ALEWtEvo04_Evo02_Endpoint,Broth,7,#DIV/0!,,mL,,mL,#DIV/0!,7,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,2g/L of 80/20 1-13C/U-13C Glucose M9 minimal media,TRUE,37,,0.084,1.30345E+11,0.0378,1,1.30E+08,0.04,0.12,cells*L-1,g*L-1,mL,mg,mg,1,0.0378,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1007627.23,0.021,0.084,biomass,OD600,spectrophotometer
6,10,,ALEsKOs01,141211_41984.5_OxicEvo04Evo02EPEcoli13CGlcM9_Broth-7,OxicEvo04Evo02EPEcoli13CGlc_Broth-7,OxicEvo04Evo02EPEcoli13CGlc,141211,12/11/2014 12:00,41984.5,OxicEvo04Evo02EPEcoli13CGlcM9,,ALEWtEvo04_Evo02_Endpoint,Broth,7,#DIV/0!,,mL,,mL,#DIV/0!,7,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,2g/L of 80/20 1-13C/U-13C Glucose M9 minimal media,TRUE,37,,0.184,2.85517E+11,0.0828,1,2.86E+08,0.08,0.27,cells*L-1,g*L-1,mL,mg,mg,1,0.0828,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1007628.00,0.046,0.184,biomass,OD600,spectrophotometer
6,10,,ALEsKOs01,141211_41984.5256944444_OxicEvo04Evo02EPEcoli13CGlcM9_Broth-7,OxicEvo04Evo02EPEcoli13CGlc_Broth-7,OxicEvo04Evo02EPEcoli13CGlc,141211,12/11/2014 12:37,41984.52569,OxicEvo04Evo02EPEcoli13CGlcM9,,ALEWtEvo04_Evo02_Endpoint,Broth,7,#DIV/0!,,mL,,mL,#DIV/0!,7,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,2g/L of 80/20 1-13C/U-13C Glucose M9 minimal media,TRUE,37,,0.352,5.46207E+11,0.1584,1,5.46E+08,0.16,0.52,cells*L-1,g*L-1,mL,mg,mg,1,0.1584,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1007628.62,0.088,0.352,biomass,OD600,spectrophotometer
6,10,,ALEsKOs01,141211_41984.5520833333_OxicEvo04Evo02EPEcoli13CGlcM9_Broth-7,OxicEvo04Evo02EPEcoli13CGlc_Broth-7,OxicEvo04Evo02EPEcoli13CGlc,141211,12/11/2014 13:15,41984.55208,OxicEvo04Evo02EPEcoli13CGlcM9,,ALEWtEvo04_Evo02_Endpoint,Broth,7,#DIV/0!,,mL,,mL,#DIV/0!,7,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,2g/L of 80/20 1-13C/U-13C Glucose M9 minimal media,TRUE,37,,0.656,1.01793E+12,0.2952,1,1.02E+09,0.30,0.97,cells*L-1,g*L-1,mL,mg,mg,1,0.2952,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1007629.25,0.164,0.656,biomass,OD600,spectrophotometer
6,10,,ALEsKOs01,141211_41984.5736111111_OxicEvo04Evo02EPEcoli13CGlcM9_Broth-7,OxicEvo04Evo02EPEcoli13CGlc_Broth-7,OxicEvo04Evo02EPEcoli13CGlc,141211,12/11/2014 13:46,41984.57361,OxicEvo04Evo02EPEcoli13CGlcM9,,ALEWtEvo04_Evo02_Endpoint,Broth,7,#DIV/0!,,mL,,mL,#DIV/0!,7,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,2g/L of 80/20 1-13C/U-13C Glucose M9 minimal media,TRUE,37,,1.052,1.63241E+12,0.4734,1,1.63E+09,0.47,1.55,cells*L-1,g*L-1,mL,mg,mg,1,0.4734,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1007629.77,0.263,1.052,biomass,OD600,spectrophotometer
6,10,,ALEsKOs01,141211_41984.5868055556_OxicEvo04Evo02EPEcoli13CGlcM9_Broth-7,OxicEvo04Evo02EPEcoli13CGlc_Broth-7,OxicEvo04Evo02EPEcoli13CGlc,141211,12/11/2014 14:05,41984.58681,OxicEvo04Evo02EPEcoli13CGlcM9,,ALEWtEvo04_Evo02_Endpoint,Broth,7,#DIV/0!,,mL,,mL,#DIV/0!,7,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,2g/L of 80/20 1-13C/U-13C Glucose M9 minimal media,TRUE,37,,1.228,1.90552E+12,0.5526,1,1.91E+09,0.55,1.81,cells*L-1,g*L-1,mL,mg,mg,1,0.5526,,spectrophotometer,,Unknown,discarded,,,,TRUE,0.957129427,0.997597491,,1007630.08,0.307,1.228,biomass,OD600,spectrophotometer
6,10,,ALEsKOs01,141211_41984.4368055556_OxicEvo04Evo02EPEcoli13CGlcM9_Broth-8,OxicEvo04Evo02EPEcoli13CGlc_Broth-8,OxicEvo04Evo02EPEcoli13CGlc,141211,12/11/2014 10:29,41984.43681,OxicEvo04Evo02EPEcoli13CGlcM9,,ALEWtEvo04_Evo02_Endpoint,Broth,8,#DIV/0!,,mL,,mL,#DIV/0!,8,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,2g/L of 80/20 1-13C/U-13C Glucose M9 minimal media,TRUE,37,,0.044,68275862069,0.0198,1,6.83E+07,0.02,0.06,cells*L-1,g*L-1,mL,mg,mg,1,0.0198,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1007626.48,0.011,0.044,biomass,OD600,spectrophotometer
6,10,,ALEsKOs01,141211_41984.4680555556_OxicEvo04Evo02EPEcoli13CGlcM9_Broth-8,OxicEvo04Evo02EPEcoli13CGlc_Broth-8,OxicEvo04Evo02EPEcoli13CGlc,141211,12/11/2014 11:14,41984.46806,OxicEvo04Evo02EPEcoli13CGlcM9,,ALEWtEvo04_Evo02_Endpoint,Broth,8,#DIV/0!,,mL,,mL,#DIV/0!,8,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,2g/L of 80/20 1-13C/U-13C Glucose M9 minimal media,TRUE,37,,0.084,1.30345E+11,0.0378,1,1.30E+08,0.04,0.12,cells*L-1,g*L-1,mL,mg,mg,1,0.0378,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1007627.23,0.021,0.084,biomass,OD600,spectrophotometer
6,10,,ALEsKOs01,141211_41984.5_OxicEvo04Evo02EPEcoli13CGlcM9_Broth-8,OxicEvo04Evo02EPEcoli13CGlc_Broth-8,OxicEvo04Evo02EPEcoli13CGlc,141211,12/11/2014 12:00,41984.5,OxicEvo04Evo02EPEcoli13CGlcM9,,ALEWtEvo04_Evo02_Endpoint,Broth,8,#DIV/0!,,mL,,mL,#DIV/0!,8,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,2g/L of 80/20 1-13C/U-13C Glucose M9 minimal media,TRUE,37,,0.192,2.97931E+11,0.0864,1,2.98E+08,0.09,0.28,cells*L-1,g*L-1,mL,mg,mg,1,0.0864,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1007628.00,0.048,0.192,biomass,OD600,spectrophotometer
6,10,,ALEsKOs01,141211_41984.5256944444_OxicEvo04Evo02EPEcoli13CGlcM9_Broth-8,OxicEvo04Evo02EPEcoli13CGlc_Broth-8,OxicEvo04Evo02EPEcoli13CGlc,141211,12/11/2014 12:37,41984.52569,OxicEvo04Evo02EPEcoli13CGlcM9,,ALEWtEvo04_Evo02_Endpoint,Broth,8,#DIV/0!,,mL,,mL,#DIV/0!,8,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,2g/L of 80/20 1-13C/U-13C Glucose M9 minimal media,TRUE,37,,0.336,5.21379E+11,0.1512,1,5.21E+08,0.15,0.50,cells*L-1,g*L-1,mL,mg,mg,1,0.1512,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1007628.62,0.084,0.336,biomass,OD600,spectrophotometer
