exp_type_id,experimentor_id,is_id,experiment_id,sample_id,sample_name_short,sample_name_abbreviation,date_label,sample_date,time_point,sample_condition,extraction_method_id,biological_material,sample_description,sample_replicate,sample concentration [g/l],is_added,is_added_units,reconstitution_volume,reconstitution_volume_units,calculated extracted biomass density,sample_replicate_biological,istechnical,growth_condition_short,growth_condition_long,media_short,media_long,isoxic,temperature,supplementation,od600,vcd,culture_density,mass before sampling [g],mass after sampling [g],mass sampled [g],culture_volume_sampled,cells,dcw,wcw,vcd_units,culture_density_units,culture_volume_sampled_units,dcw_units,wcw_units,final extracted sample concentration calculated [g/l],dilution volume calculated [ml],notes,acquisition_method_id,quantitation_method_id,sample_type,sample_label,ph,box,pos,used_,growth_rate,growth_rate_r2,growth_rate_units,time_hrs,,data_raw,data_corrected,met_id,data_units,data_reference
6,2,,ALEsKOs01,140908_41890.5534722222_OxicEvo04gndEcoliGlcM9_Broth-5,OxicEvo04gndEcoliGlc_Broth-5,OxicEvo04gndEcoliGlc,140908,9/8/2014 13:17,41890.55347,OxicEvo04gndEcoliGlcM9,,ALEWtEvo04_gnd_kan,Broth,5,#DIV/0!,,mL,,mL,#DIV/0!,5,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,0.528,1.66592E+12,0.2376,,,,1,1.67E+09,0.48,1.58,cells*L-1,g*L-1,mL,mg,mg,1,0.483118,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1005373.28,0.1320,0.528,0.528,biomass,OD600,spectrophotometer
6,2,,ALEsKOs01,140908_41890.5743055556_OxicEvo04gndEcoliGlcM9_Broth-5,OxicEvo04gndEcoliGlc_Broth-5,OxicEvo04gndEcoliGlc,140908,9/8/2014 13:47,41890.57431,OxicEvo04gndEcoliGlcM9,,ALEWtEvo04_gnd_kan,Broth,5,#DIV/0!,,mL,,mL,#DIV/0!,5,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,0.804,40070004001,0.3618,,,,1,4.01E+07,0.01,0.04,cells*L-1,g*L-1,mL,mg,mg,1,0.011620301,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1005373.78,0.2010,0.804,0.804,biomass,OD600,spectrophotometer
6,2,,ALEsKOs01,140908_41890.59375_OxicEvo04gndEcoliGlcM9_Broth-5,OxicEvo04gndEcoliGlc_Broth-5,OxicEvo04gndEcoliGlc,140908,9/8/2014 14:15,41890.59375,OxicEvo04gndEcoliGlcM9,,ALEWtEvo04_gnd_kan,Broth,5,#DIV/0!,,mL,,mL,#DIV/0!,5,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,1.112,79042199673,0.5004,,,,1,7.90E+07,0.02,0.08,cells*L-1,g*L-1,mL,mg,mg,1,0.022922238,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1005374.25,0.2780,1.112,1.112,biomass,OD600,spectrophotometer
6,2,,ALEsKOs01,140908_41890.5979166667_OxicEvo04gndEcoliGlcM9_Broth-5,OxicEvo04gndEcoliGlc_Broth-5,OxicEvo04gndEcoliGlc,140908,9/8/2014 14:21,41890.59792,OxicEvo04gndEcoliGlcM9,,ALEWtEvo04_gnd_kan,Broth,5,#DIV/0!,,mL,,mL,#DIV/0!,5,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,1.256,96607132933,0.5652,,,,1,9.66E+07,0.03,0.09,cells*L-1,g*L-1,mL,mg,mg,1,0.028016069,,spectrophotometer,,Unknown,discarded,,,,TRUE,0.840729396,0.999535448,,1005374.35,0.3140,1.256,1.256,biomass,OD600,spectrophotometer
6,2,,ALEsKOs01,140908_41890.4569444444_OxicEvo04gndEcoliGlcM9_Broth-6,OxicEvo04gndEcoliGlc_Broth-6,OxicEvo04gndEcoliGlc,140908,9/8/2014 10:58,41890.45694,OxicEvo04gndEcoliGlcM9,,ALEWtEvo04_gnd_kan,Broth,6,#DIV/0!,,mL,,mL,#DIV/0!,6,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,0.073,1.3503E+11,0.03285,,,,1,1.35E+08,0.04,0.13,cells*L-1,g*L-1,mL,mg,mg,1,0.039158823,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1005370.97,,0.073,0.073,biomass,OD600,spectrophotometer
6,2,,ALEsKOs01,140908_41890.4784722222_OxicEvo04gndEcoliGlcM9_Broth-6,OxicEvo04gndEcoliGlc_Broth-6,OxicEvo04gndEcoliGlc,140908,9/8/2014 11:29,41890.47847,OxicEvo04gndEcoliGlcM9,,ALEWtEvo04_gnd_kan,Broth,6,#DIV/0!,,mL,,mL,#DIV/0!,6,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,0.115,2.03643E+11,0.05175,,,,1,2.04E+08,0.06,0.19,cells*L-1,g*L-1,mL,mg,mg,1,0.059056599,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1005371.48,,0.115,0.115,biomass,OD600,spectrophotometer
6,2,,ALEsKOs01,140908_41890.5208333333_OxicEvo04gndEcoliGlcM9_Broth-6,OxicEvo04gndEcoliGlc_Broth-6,OxicEvo04gndEcoliGlc,140908,9/8/2014 12:30,41890.52083,OxicEvo04gndEcoliGlcM9,,ALEWtEvo04_gnd_kan,Broth,6,#DIV/0!,,mL,,mL,#DIV/0!,6,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,0.261,2.59632E+11,0.11745,,,,1,2.60E+08,0.08,0.25,cells*L-1,g*L-1,mL,mg,mg,1,0.075293184,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1005372.50,,0.261,0.261,biomass,OD600,spectrophotometer
6,2,,ALEsKOs01,140908_41890.5534722222_OxicEvo04gndEcoliGlcM9_Broth-6,OxicEvo04gndEcoliGlc_Broth-6,OxicEvo04gndEcoliGlc,140908,9/8/2014 13:17,41890.55347,OxicEvo04gndEcoliGlcM9,,ALEWtEvo04_gnd_kan,Broth,6,#DIV/0!,,mL,,mL,#DIV/0!,6,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,0.508,3.64472E+11,0.2286,,,,1,3.64E+08,0.11,0.35,cells*L-1,g*L-1,mL,mg,mg,1,0.105696986,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1005373.28,0.1270,0.508,0.508,biomass,OD600,spectrophotometer
6,2,,ALEsKOs01,140908_41890.5743055556_OxicEvo04gndEcoliGlcM9_Broth-6,OxicEvo04gndEcoliGlc_Broth-6,OxicEvo04gndEcoliGlc,140908,9/8/2014 13:47,41890.57431,OxicEvo04gndEcoliGlcM9,,ALEWtEvo04_gnd_kan,Broth,6,#DIV/0!,,mL,,mL,#DIV/0!,6,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,0.764,4.22107E+11,0.3438,,,,1,4.22E+08,0.12,0.40,cells*L-1,g*L-1,mL,mg,mg,1,0.122411118,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1005373.78,0.1910,0.764,0.764,biomass,OD600,spectrophotometer
6,2,,ALEsKOs01,140908_41890.59375_OxicEvo04gndEcoliGlcM9_Broth-6,OxicEvo04gndEcoliGlc_Broth-6,OxicEvo04gndEcoliGlc,140908,9/8/2014 14:15,41890.59375,OxicEvo04gndEcoliGlcM9,,ALEWtEvo04_gnd_kan,Broth,6,#DIV/0!,,mL,,mL,#DIV/0!,6,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,1.088,6.19164E+11,0.4896,,,,1,6.19E+08,0.18,0.59,cells*L-1,g*L-1,mL,mg,mg,1,0.17955753,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1005374.25,0.2720,1.088,1.088,biomass,OD600,spectrophotometer
6,2,,ALEsKOs01,140908_41890.5979166667_OxicEvo04gndEcoliGlcM9_Broth-6,OxicEvo04gndEcoliGlc_Broth-6,OxicEvo04gndEcoliGlc,140908,9/8/2014 14:21,41890.59792,OxicEvo04gndEcoliGlcM9,,ALEWtEvo04_gnd_kan,Broth,6,#DIV/0!,,mL,,mL,#DIV/0!,6,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,1.208,8.98007E+11,0.5436,,,,1,8.98E+08,0.26,0.85,cells*L-1,g*L-1,mL,mg,mg,1,0.260422092,,spectrophotometer,,Unknown,discarded,,,,TRUE,0.824688766,0.999836615,,1005374.35,0.3020,1.208,1.208,biomass,OD600,spectrophotometer
