sample_id,growth_condition_short,growth_condition_long,media_short,media_long,isoxic,temperature,supplementation,od600,vcd,culture_density,culture_volume_sampled,cells,dcw,wcw,vcd_units,culture_density_units,culture_volume_sampled_units,dcw_units,wcw_units
131206_0_OxicEvo04EcoliGlcM9_Filtrate-2,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,0.894666667,1.39E+12,0.4026,1,1388275862,0.4026,1.318862069,cells*L-1,g*L-1,mL,mg,mg
131206_0_OxicEvo04EcoliGlcM9_Filtrate-3,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,0.894666667,1.39E+12,0.4026,1,1388275862,0.4026,1.318862069,cells*L-1,g*L-1,mL,mg,mg
131206_0_OxicEvo04EcoliGlcM9_Broth-4,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,0.852,1.32E+12,0.3834,1,1322068966,0.3834,1.255965517,cells*L-1,g*L-1,mL,mg,mg
131206_0_OxicEvo04EcoliGlcM9_Broth-5,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,0.876,1.36E+12,0.3942,1,1359310345,0.3942,1.291344828,cells*L-1,g*L-1,mL,mg,mg
131206_0_OxicEvo04EcoliGlcM9_Broth-6,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,0.956,1.48E+12,0.4302,1,1483448276,0.4302,1.409275862,cells*L-1,g*L-1,mL,mg,mg
131206_0_OxicEvo08EcoliGlcM9_Filtrate-2,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,1.026666667,1.59E+12,0.462,1,1593103448,0.462,1.513448276,cells*L-1,g*L-1,mL,mg,mg
131206_0_OxicEvo08EcoliGlcM9_Filtrate-3,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,1.026666667,1.59E+12,0.462,1,1593103448,0.462,1.513448276,cells*L-1,g*L-1,mL,mg,mg
131206_0_OxicEvo08EcoliGlcM9_Broth-4,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,1,1.55E+12,0.45,1,1551724138,0.45,1.474137931,cells*L-1,g*L-1,mL,mg,mg
131206_0_OxicEvo08EcoliGlcM9_Broth-5,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,1.028,1.60E+12,0.4626,1,1595172414,0.4626,1.515413793,cells*L-1,g*L-1,mL,mg,mg
131206_0_OxicEvo08EcoliGlcM9_Broth-6,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,1.052,1.63E+12,0.4734,1,1632413793,0.4734,1.550793103,cells*L-1,g*L-1,mL,mg,mg
131206_0_OxicEvo09EcoliGlcM9_Filtrate-2,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,0.852,1.32E+12,0.3834,1,1322068966,0.3834,1.255965517,cells*L-1,g*L-1,mL,mg,mg
131206_0_OxicEvo09EcoliGlcM9_Filtrate-3,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,0.852,1.32E+12,0.3834,1,1322068966,0.3834,1.255965517,cells*L-1,g*L-1,mL,mg,mg
131206_0_OxicEvo09EcoliGlcM9_Broth-4,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,0.904,1.40E+12,0.4068,1,1402758621,0.4068,1.33262069,cells*L-1,g*L-1,mL,mg,mg
131206_0_OxicEvo09EcoliGlcM9_Broth-5,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,0.812,1.26E+12,0.3654,1,1260000000,0.3654,1.197,cells*L-1,g*L-1,mL,mg,mg
131206_0_OxicEvo09EcoliGlcM9_Broth-6,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,0.84,1.30E+12,0.378,1,1303448276,0.378,1.238275862,cells*L-1,g*L-1,mL,mg,mg
131206_0_QC-4,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,,,,,,,
131206_0_QC-5,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,,,,,,,
131206_0_QC-6,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,,,,,,,
