Index,Sample Index,Original Filename,Sample Name,Sample ID,Sample Comment,Sample Type,Acquisition Date & Time,Rack Number,Plate Number,Vial Number,Dilution Factor,Injection Volume,Operator Name,Acq. Method Name,IS,Component Name,Component Index,Component Comment,IS Comment,Mass Info,IS Mass Info,IS Name,Component Group Name,Conc. Units,Failed Query,IS Failed Query,Outlier Reasons,Peak Comment,IS Peak Comment,Actual Concentration,IS Actual Concentration,Concentration Ratio,Expected RT,IS Expected RT,Integration Type,IS Integration Type,Area,IS Area,Corrected Area,IS Corrected Area,Area Ratio,Height,IS Height,Corrected Height,IS Corrected Height,Height Ratio,Area / Height,IS Area / Height,Corrected Area/Height,IS Corrected Area/Height,Region Height,IS Region Height,Quality,IS Quality,Retention Time,IS Retention Time,Start Time,IS Start Time,End Time,IS End Time,Total Width,IS Total Width,Width at 50%,IS Width at 50%,Signal / Noise,IS Signal / Noise,Baseline Delta / Height,IS Baseline Delta / Height,Modified,Relative RT,Used,Calculated Concentration,Accuracy,Start Time at 5%,End Time at 5%,Width at 5%,Start Time at 10%,End Time at 10%,Width at 10%,Slope of Baseline,Tailing Factor,Asymmetry Factor,Ion Ratio,Expected Ion Ratio,Points Across Baseline,Points Across Half Height,Comment,Use_Calculated_Concentration
8653,27,C:\Users\dmccloskey-sbrg\Analyst\Data\14082602\140826_genomatica01.wiff (sample 31),140820_0_MicroAerobicControlFermentorGenomaticaEcoliGlcM9_25uL_Broth-2,,,Unknown,9/6/2014 13:54,3,1,9,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,TRUE,fum.fum_1.Heavy,73,,N/A,119.0 / 74.0,N/A,N/A,fum,uM,FALSE,FALSE,,,N/A,1,N/A,N/A,12.18,N/A,Valley,N/A,1964065.749,N/A,1964065.749,N/A,N/A,366446.1095,N/A,366446.1095,N/A,N/A,5.359766958,N/A,5.359766958,N/A,364007,N/A,0.649081199,N/A,11.92198486,N/A,11.83528333,N/A,12.05621667,N/A,0.220933333,N/A,0.079264361,N/A,149.8500024,N/A,0.001850835,N/A,FALSE,N/A,TRUE,N/A,N/A,11.85450218,12.05621667,0.201714482,11.86175096,12.02108346,0.159332501,3069.845098,1.596318571,1.84866312,1,N/A,15,6,,TRUE
8825,27,C:\Users\dmccloskey-sbrg\Analyst\Data\14082602\140826_genomatica01.wiff (sample 31),140820_0_MicroAerobicControlFermentorGenomaticaEcoliGlcM9_25uL_Broth-2,,,Unknown,9/6/2014 13:54,3,1,9,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,fum.fum_1.Light,245,,,115.0 / 71.0,119.0 / 74.0,fum.fum_1.Heavy,fum,uM,FALSE,FALSE,,,,N/A,1,N/A,11.92,12.18,Baseline,Valley,210399.706,1964065.749,210399.706,1964065.749,0.107124574,40460.59963,366446.1095,40460.59963,366446.1095,0.110413506,5.200113393,5.359766958,5.200113393,5.359766958,72865,364007,0.488859326,0.649081199,11.92233293,11.92198486,11.81876667,11.83528333,12.0421,12.05621667,0.223333333,0.220933333,0.073252147,0.079264361,14.24546986,149.8500024,0.138925277,0.001850835,TRUE,1.000029196,TRUE,0.030377273,N/A,11.81876667,12.01170342,0.192936757,11.82886389,12.00638976,0.177525869,-25168.65672,0.97524898,0.998727605,1,N/A,15,6,,TRUE
8983,28,C:\Users\dmccloskey-sbrg\Analyst\Data\14082602\140826_genomatica01.wiff (sample 32),140820_0_MicroAerobicControlFermentorGenomaticaEcoliGlcM9_25uL_Broth-3,,,Unknown,9/6/2014 14:28,3,1,10,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,TRUE,fum.fum_1.Heavy,73,,N/A,119.0 / 74.0,N/A,N/A,fum,uM,FALSE,FALSE,,,N/A,1,N/A,N/A,12.18,N/A,Valley,N/A,1892661.91,N/A,1892661.91,N/A,N/A,374419.1471,N/A,374419.1471,N/A,N/A,5.054928212,N/A,5.054928212,N/A,371644,N/A,0.635645477,N/A,11.92491542,N/A,11.8418,N/A,12.04123333,N/A,0.199433333,N/A,0.077301489,N/A,144.344474,N/A,0.001777719,N/A,FALSE,N/A,TRUE,N/A,N/A,11.85759084,12.04123333,0.183642489,11.86233403,12.01864999,0.156315957,3337.516154,1.430033514,1.628662447,1,N/A,14,7,,TRUE
9155,28,C:\Users\dmccloskey-sbrg\Analyst\Data\14082602\140826_genomatica01.wiff (sample 32),140820_0_MicroAerobicControlFermentorGenomaticaEcoliGlcM9_25uL_Broth-3,,,Unknown,9/6/2014 14:28,3,1,10,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,fum.fum_1.Light,245,,,115.0 / 71.0,119.0 / 74.0,fum.fum_1.Heavy,fum,uM,FALSE,FALSE,,,,N/A,1,N/A,11.93,12.18,Baseline,Valley,196795.3345,1892661.91,196795.3345,1892661.91,0.103978071,36233.89604,374419.1471,36233.89604,374419.1471,0.096773619,5.431249631,5.054928212,5.431249631,5.054928212,69046,371644,0.431992229,0.635645477,11.93018574,11.92491542,11.8418,11.8418,12.04123333,12.04123333,0.199433333,0.199433333,0.082605107,0.077301489,12.6807572,144.344474,0.084892886,0.001777719,TRUE,1.000441959,TRUE,0.018331685,N/A,11.8474533,12.01387511,0.166421808,11.85972566,12.00896421,0.149238551,-15423.70048,1.119227947,1.404190632,1,N/A,14,7,,TRUE
9643,30,C:\Users\dmccloskey-sbrg\Analyst\Data\14082602\140826_genomatica01.wiff (sample 34),140820_0_MicroAerobicControlFermentorGenomaticaEcoliGlcM9_25uL_Broth-4,,,Unknown,9/6/2014 15:35,3,1,8,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,TRUE,fum.fum_1.Heavy,73,,N/A,119.0 / 74.0,N/A,N/A,fum,uM,FALSE,FALSE,,,N/A,1,N/A,N/A,12.18,N/A,Valley,N/A,1950158.072,N/A,1950158.072,N/A,N/A,393361.3561,N/A,393361.3561,N/A,N/A,4.957675791,N/A,4.957675791,N/A,390841,N/A,0.633267112,N/A,11.93659907,N/A,11.85583333,N/A,12.05486667,N/A,0.199033333,N/A,0.075014506,N/A,161.2711657,N/A,0.001770746,N/A,FALSE,N/A,TRUE,N/A,N/A,11.8724929,12.05486667,0.182373766,11.87743057,12.03074809,0.153317528,3499.630241,1.435100134,1.616216517,1,N/A,14,7,,TRUE
9815,30,C:\Users\dmccloskey-sbrg\Analyst\Data\14082602\140826_genomatica01.wiff (sample 34),140820_0_MicroAerobicControlFermentorGenomaticaEcoliGlcM9_25uL_Broth-4,,,Unknown,9/6/2014 15:35,3,1,8,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,fum.fum_1.Light,245,,,115.0 / 71.0,119.0 / 74.0,fum.fum_1.Heavy,fum,uM,FALSE,FALSE,,,,N/A,1,N/A,11.94,12.18,Baseline,Valley,199921.476,1950158.072,199921.476,1950158.072,0.102515524,43514.15327,393361.3561,43514.15327,393361.3561,0.110621322,4.594401154,4.957675791,4.594401154,4.957675791,60880,390841,0.437265988,0.633267112,11.9415378,11.93659907,11.87138333,11.85583333,12.02731667,12.05486667,0.155933333,0.199033333,0.080517828,0.075014506,15.52101638,161.2711657,0.077997611,0.001770746,TRUE,1.000413747,TRUE,0.030560798,N/A,11.87415553,12.02205778,0.14790225,11.88200335,12.01930903,0.137305677,-21765.71184,1.195115476,1.541286791,1,N/A,11,7,,TRUE
9973,31,C:\Users\dmccloskey-sbrg\Analyst\Data\14082602\140826_genomatica01.wiff (sample 35),140820_0_MicroAerobicControlFermentorGenomaticaEcoliGlcM9_25uL_Broth-5,,,Unknown,9/6/2014 16:09,3,1,9,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,TRUE,fum.fum_1.Heavy,73,,N/A,119.0 / 74.0,N/A,N/A,fum,uM,FALSE,FALSE,,,N/A,1,N/A,N/A,12.18,N/A,Valley,N/A,1907891.732,N/A,1907891.732,N/A,N/A,362475.0753,N/A,362475.0753,N/A,N/A,5.263511512,N/A,5.263511512,N/A,359553,N/A,0.637255432,N/A,11.94400937,N/A,11.86071667,N/A,12.0665,N/A,0.205783333,N/A,0.082087267,N/A,121.7128852,N/A,0.002030275,N/A,FALSE,N/A,TRUE,N/A,N/A,11.87753675,12.0665,0.188963249,11.88178661,12.03802026,0.156233652,3576.207787,1.948212029,2.530965213,1,N/A,14,7,,TRUE
10145,31,C:\Users\dmccloskey-sbrg\Analyst\Data\14082602\140826_genomatica01.wiff (sample 35),140820_0_MicroAerobicControlFermentorGenomaticaEcoliGlcM9_25uL_Broth-5,,,Unknown,9/6/2014 16:09,3,1,9,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,fum.fum_1.Light,245,,,115.0 / 71.0,119.0 / 74.0,fum.fum_1.Heavy,fum,uM,FALSE,FALSE,,,,N/A,1,N/A,11.95,12.18,Baseline,Valley,227054.021,1907891.732,227054.021,1907891.732,0.119007812,40314.05413,362475.0753,40314.05413,362475.0753,0.111218831,5.632130678,5.263511512,5.632130678,5.263511512,69895,359553,0.57188537,0.637255432,11.94702487,11.94400937,11.84455,11.86071667,12.05238333,12.0665,0.207833333,0.205783333,0.077481596,0.082087267,15.74972463,121.7128852,0.184178946,0.002030275,TRUE,1.000252469,TRUE,0.031088468,N/A,11.84455,12.04025352,0.19570352,11.84695815,12.03549694,0.188538796,-35725.74178,0.995946668,0.967186448,1,N/A,14,7,,TRUE
10303,32,C:\Users\dmccloskey-sbrg\Analyst\Data\14082602\140826_genomatica01.wiff (sample 36),140820_0_MicroAerobicControlFermentorGenomaticaEcoliGlcM9_25uL_Broth-6,,,Unknown,9/6/2014 16:43,3,1,10,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,TRUE,fum.fum_1.Heavy,73,,N/A,119.0 / 74.0,N/A,N/A,fum,uM,FALSE,FALSE,,,N/A,1,N/A,N/A,12.18,N/A,Valley,N/A,1913991.391,N/A,1913991.391,N/A,N/A,372758.9822,N/A,372758.9822,N/A,N/A,5.134662028,N/A,5.134662028,N/A,370371,N/A,0.633519676,N/A,11.91845408,N/A,11.84073333,N/A,12.04756667,N/A,0.206833333,N/A,0.079843022,N/A,144.5087032,N/A,0.000858762,N/A,FALSE,N/A,TRUE,N/A,N/A,11.84889005,12.04756667,0.198676619,11.85871674,12.02147282,0.162756082,1547.676987,1.335612058,1.521398203,1,N/A,14,7,,TRUE
10475,32,C:\Users\dmccloskey-sbrg\Analyst\Data\14082602\140826_genomatica01.wiff (sample 36),140820_0_MicroAerobicControlFermentorGenomaticaEcoliGlcM9_25uL_Broth-6,,,Unknown,9/6/2014 16:43,3,1,10,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,fum.fum_1.Light,245,,,115.0 / 71.0,119.0 / 74.0,fum.fum_1.Heavy,fum,uM,FALSE,FALSE,,,,N/A,1,N/A,11.93,12.18,Baseline,Valley,195147.7685,1913991.391,195147.7685,1913991.391,0.10195854,37879.14814,372758.9822,37879.14814,372758.9822,0.101618338,5.151852089,5.134662028,5.151852089,5.134662028,70320,370371,0.425914521,0.633519676,11.92574119,11.91845408,11.84073333,11.84073333,12.03345,12.04756667,0.192716667,0.206833333,0.084538701,0.079843022,15.12991213,144.5087032,0.072810507,0.000858762,TRUE,1.000611414,TRUE,0.022610128,N/A,11.84323308,12.02117321,0.177940131,11.84987498,11.99945076,0.149575776,-14311.16492,1.111659089,1.03804804,1,N/A,13,7,,TRUE
