exp_type_id,experimentor_id,is_id,experiment_id,sample_id,sample_name_short,sample_name_abbreviation,date_label,sample_date,time_point,sample_condition,extraction_method_id,biological_material,sample_description,sample_replicate,sample concentration [g/l],is_added,is_added_units,reconstitution_volume,reconstitution_volume_units,calculated extracted biomass density,sample_replicate_biological,istechnical,growth_condition_short,growth_condition_long,media_short,media_long,isoxic,temperature,supplementation,od600,vcd,culture_density,culture_volume_sampled,cells,dcw,wcw,vcd_units,culture_density_units,culture_volume_sampled_units,dcw_units,wcw_units,final extracted sample concentration calculated [g/l],dilution volume calculated [ml],notes,acquisition_method_id,quantitation_method_id,sample_type,sample_label,ph,box,pos,used_,growth_rate,growth_rate_r2,growth_rate_units,time_hrs,data_raw,data_corrected,met_id,data_units,data_reference
6,9,,ALEsKOs01,140930_41912.60625_OxicEvo04pgiEvo01EPEcoli13CGlcM9_Broth-3,OxicEvo04pgiEvo01EPEcoli13CGlc_Broth-3,OxicEvo04pgiEvo01EPEcoli13CGlc,140930,9/30/2014 14:33,41912.60625,OxicEvo04pgiEvo01EPEcoli13CGlcM9,,ALEWtEvo04_pgi_kan_Evo01_Endpoint,Broth,3,#DIV/0!,,mL,,mL,#DIV/0!,3,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,2g/L of 80/20 1-13C/U-13C Glucose M9 minimal media,TRUE,37,,1.084,1.68207E+12,0.4878,1,1.68E+09,0.49,1.60,cells*L-1,g*L-1,mL,mg,mg,1,0.4878,,spectrophotometer,,Unknown,discarded,,,,TRUE,0.52753769,0.990478072,,1005902.55,1.084,1.084,biomass,OD600,spectrophotometer
6,9,,ALEsKOs01,141002_41914.5486111111_OxicEvo04pgiEvo02EPEcoli13CGlcM9_Broth-1,OxicEvo04pgiEvo02EPEcoli13CGlc_Broth-1,OxicEvo04pgiEvo02EPEcoli13CGlc,141002,10/2/2014 13:10,41914.54861,OxicEvo04pgiEvo02EPEcoli13CGlcM9,,ALEWtEvo04_pgi_kan_Evo02_Endpoint,Broth,1,#DIV/0!,,mL,,mL,#DIV/0!,1,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,2g/L of 80/20 1-13C/U-13C Glucose M9 minimal media,TRUE,37,,0.068,1.05517E+11,0.0306,1,1.06E+08,0.03,0.10,cells*L-1,g*L-1,mL,mg,mg,1,0.0306,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1005949.17,0.017,0.068,biomass,OD600,spectrophotometer
6,9,,ALEsKOs01,141002_41914.6111111111_OxicEvo04pgiEvo02EPEcoli13CGlcM9_Broth-1,OxicEvo04pgiEvo02EPEcoli13CGlc_Broth-1,OxicEvo04pgiEvo02EPEcoli13CGlc,141002,10/2/2014 14:40,41914.61111,OxicEvo04pgiEvo02EPEcoli13CGlcM9,,ALEWtEvo04_pgi_kan_Evo02_Endpoint,Broth,1,#DIV/0!,,mL,,mL,#DIV/0!,1,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,2g/L of 80/20 1-13C/U-13C Glucose M9 minimal media,TRUE,37,,0.18,2.7931E+11,0.081,1,2.79E+08,0.08,0.27,cells*L-1,g*L-1,mL,mg,mg,1,0.081,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1005950.67,0.045,0.18,biomass,OD600,spectrophotometer
6,9,,ALEsKOs01,141002_41914.6583333333_OxicEvo04pgiEvo02EPEcoli13CGlcM9_Broth-1,OxicEvo04pgiEvo02EPEcoli13CGlc_Broth-1,OxicEvo04pgiEvo02EPEcoli13CGlc,141002,10/2/2014 15:48,41914.65833,OxicEvo04pgiEvo02EPEcoli13CGlcM9,,ALEWtEvo04_pgi_kan_Evo02_Endpoint,Broth,1,#DIV/0!,,mL,,mL,#DIV/0!,1,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,2g/L of 80/20 1-13C/U-13C Glucose M9 minimal media,TRUE,37,,0.392,6.08276E+11,0.1764,1,6.08E+08,0.18,0.58,cells*L-1,g*L-1,mL,mg,mg,1,0.1764,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1005951.80,0.098,0.392,biomass,OD600,spectrophotometer
6,9,,ALEsKOs01,141002_41914.6965277778_OxicEvo04pgiEvo02EPEcoli13CGlcM9_Broth-1,OxicEvo04pgiEvo02EPEcoli13CGlc_Broth-1,OxicEvo04pgiEvo02EPEcoli13CGlc,141002,10/2/2014 16:43,41914.69653,OxicEvo04pgiEvo02EPEcoli13CGlcM9,,ALEWtEvo04_pgi_kan_Evo02_Endpoint,Broth,1,#DIV/0!,,mL,,mL,#DIV/0!,1,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,2g/L of 80/20 1-13C/U-13C Glucose M9 minimal media,TRUE,37,,0.66,1.02414E+12,0.297,1,1.02E+09,0.30,0.97,cells*L-1,g*L-1,mL,mg,mg,1,0.297,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1005952.72,0.165,0.66,biomass,OD600,spectrophotometer
6,9,,ALEsKOs01,141002_41914.7173611111_OxicEvo04pgiEvo02EPEcoli13CGlcM9_Broth-1,OxicEvo04pgiEvo02EPEcoli13CGlc_Broth-1,OxicEvo04pgiEvo02EPEcoli13CGlc,141002,10/2/2014 17:13,41914.71736,OxicEvo04pgiEvo02EPEcoli13CGlcM9,,ALEWtEvo04_pgi_kan_Evo02_Endpoint,Broth,1,#DIV/0!,,mL,,mL,#DIV/0!,1,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,2g/L of 80/20 1-13C/U-13C Glucose M9 minimal media,TRUE,37,,1.172,1.81862E+12,0.5274,1,1.82E+09,0.53,1.73,cells*L-1,g*L-1,mL,mg,mg,1,0.5274,,spectrophotometer,,Unknown,discarded,,,,TRUE,0.681558523,0.994240089,,1005953.22,0.293,1.172,biomass,OD600,spectrophotometer
6,9,,ALEsKOs01,141002_41914.5486111111_OxicEvo04pgiEvo02EPEcoli13CGlcM9_Broth-2,OxicEvo04pgiEvo02EPEcoli13CGlc_Broth-2,OxicEvo04pgiEvo02EPEcoli13CGlc,141002,10/2/2014 13:10,41914.54861,OxicEvo04pgiEvo02EPEcoli13CGlcM9,,ALEWtEvo04_pgi_kan_Evo02_Endpoint,Broth,2,#DIV/0!,,mL,,mL,#DIV/0!,2,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,2g/L of 80/20 1-13C/U-13C Glucose M9 minimal media,TRUE,37,,0.072,1.11724E+11,0.0324,1,1.12E+08,0.03,0.11,cells*L-1,g*L-1,mL,mg,mg,1,0.0324,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1005949.17,0.018,0.072,biomass,OD600,spectrophotometer
6,9,,ALEsKOs01,141002_41914.6111111111_OxicEvo04pgiEvo02EPEcoli13CGlcM9_Broth-2,OxicEvo04pgiEvo02EPEcoli13CGlc_Broth-2,OxicEvo04pgiEvo02EPEcoli13CGlc,141002,10/2/2014 14:40,41914.61111,OxicEvo04pgiEvo02EPEcoli13CGlcM9,,ALEWtEvo04_pgi_kan_Evo02_Endpoint,Broth,2,#DIV/0!,,mL,,mL,#DIV/0!,2,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,2g/L of 80/20 1-13C/U-13C Glucose M9 minimal media,TRUE,37,,0.2,3.10345E+11,0.09,1,3.10E+08,0.09,0.29,cells*L-1,g*L-1,mL,mg,mg,1,0.09,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1005950.67,0.05,0.2,biomass,OD600,spectrophotometer
6,9,,ALEsKOs01,141002_41914.6583333333_OxicEvo04pgiEvo02EPEcoli13CGlcM9_Broth-2,OxicEvo04pgiEvo02EPEcoli13CGlc_Broth-2,OxicEvo04pgiEvo02EPEcoli13CGlc,141002,10/2/2014 15:48,41914.65833,OxicEvo04pgiEvo02EPEcoli13CGlcM9,,ALEWtEvo04_pgi_kan_Evo02_Endpoint,Broth,2,#DIV/0!,,mL,,mL,#DIV/0!,2,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,2g/L of 80/20 1-13C/U-13C Glucose M9 minimal media,TRUE,37,,0.408,6.33103E+11,0.1836,1,6.33E+08,0.18,0.60,cells*L-1,g*L-1,mL,mg,mg,1,0.1836,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1005951.80,0.102,0.408,biomass,OD600,spectrophotometer
6,9,,ALEsKOs01,141002_41914.6965277778_OxicEvo04pgiEvo02EPEcoli13CGlcM9_Broth-2,OxicEvo04pgiEvo02EPEcoli13CGlc_Broth-2,OxicEvo04pgiEvo02EPEcoli13CGlc,141002,10/2/2014 16:43,41914.69653,OxicEvo04pgiEvo02EPEcoli13CGlcM9,,ALEWtEvo04_pgi_kan_Evo02_Endpoint,Broth,2,#DIV/0!,,mL,,mL,#DIV/0!,2,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,2g/L of 80/20 1-13C/U-13C Glucose M9 minimal media,TRUE,37,,0.748,1.16069E+12,0.3366,1,1.16E+09,0.34,1.10,cells*L-1,g*L-1,mL,mg,mg,1,0.3366,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1005952.72,0.187,0.748,biomass,OD600,spectrophotometer
6,9,,ALEsKOs01,141002_41914.7173611111_OxicEvo04pgiEvo02EPEcoli13CGlcM9_Broth-2,OxicEvo04pgiEvo02EPEcoli13CGlc_Broth-2,OxicEvo04pgiEvo02EPEcoli13CGlc,141002,10/2/2014 17:13,41914.71736,OxicEvo04pgiEvo02EPEcoli13CGlcM9,,ALEWtEvo04_pgi_kan_Evo02_Endpoint,Broth,2,#DIV/0!,,mL,,mL,#DIV/0!,2,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,2g/L of 80/20 1-13C/U-13C Glucose M9 minimal media,TRUE,37,,0.996,1.54552E+12,0.4482,1,1.55E+09,0.45,1.47,cells*L-1,g*L-1,mL,mg,mg,1,0.4482,,spectrophotometer,,Unknown,discarded,,,,TRUE,0.661670086,0.994340087,,1005953.22,0.249,0.996,biomass,OD600,spectrophotometer
6,9,,ALEsKOs01,141002_41914.5486111111_OxicEvo04pgiEvo02EPEcoli13CGlcM9_Broth-3,OxicEvo04pgiEvo02EPEcoli13CGlc_Broth-3,OxicEvo04pgiEvo02EPEcoli13CGlc,141002,10/2/2014 13:10,41914.54861,OxicEvo04pgiEvo02EPEcoli13CGlcM9,,ALEWtEvo04_pgi_kan_Evo02_Endpoint,Broth,3,#DIV/0!,,mL,,mL,#DIV/0!,3,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,2g/L of 80/20 1-13C/U-13C Glucose M9 minimal media,TRUE,37,,0.076,1.17931E+11,0.0342,1,1.18E+08,0.03,0.11,cells*L-1,g*L-1,mL,mg,mg,1,0.0342,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1005949.17,0.019,0.076,biomass,OD600,spectrophotometer
6,9,,ALEsKOs01,141002_41914.6111111111_OxicEvo04pgiEvo02EPEcoli13CGlcM9_Broth-3,OxicEvo04pgiEvo02EPEcoli13CGlc_Broth-3,OxicEvo04pgiEvo02EPEcoli13CGlc,141002,10/2/2014 14:40,41914.61111,OxicEvo04pgiEvo02EPEcoli13CGlcM9,,ALEWtEvo04_pgi_kan_Evo02_Endpoint,Broth,3,#DIV/0!,,mL,,mL,#DIV/0!,3,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,2g/L of 80/20 1-13C/U-13C Glucose M9 minimal media,TRUE,37,,0.216,3.35172E+11,0.0972,1,3.35E+08,0.10,0.32,cells*L-1,g*L-1,mL,mg,mg,1,0.0972,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1005950.67,0.054,0.216,biomass,OD600,spectrophotometer
6,9,,ALEsKOs01,141002_41914.6583333333_OxicEvo04pgiEvo02EPEcoli13CGlcM9_Broth-3,OxicEvo04pgiEvo02EPEcoli13CGlc_Broth-3,OxicEvo04pgiEvo02EPEcoli13CGlc,141002,10/2/2014 15:48,41914.65833,OxicEvo04pgiEvo02EPEcoli13CGlcM9,,ALEWtEvo04_pgi_kan_Evo02_Endpoint,Broth,3,#DIV/0!,,mL,,mL,#DIV/0!,3,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,2g/L of 80/20 1-13C/U-13C Glucose M9 minimal media,TRUE,37,,0.436,6.76552E+11,0.1962,1,6.77E+08,0.20,0.64,cells*L-1,g*L-1,mL,mg,mg,1,0.1962,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1005951.80,0.109,0.436,biomass,OD600,spectrophotometer
6,9,,ALEsKOs01,141002_41914.6965277778_OxicEvo04pgiEvo02EPEcoli13CGlcM9_Broth-3,OxicEvo04pgiEvo02EPEcoli13CGlc_Broth-3,OxicEvo04pgiEvo02EPEcoli13CGlc,141002,10/2/2014 16:43,41914.69653,OxicEvo04pgiEvo02EPEcoli13CGlcM9,,ALEWtEvo04_pgi_kan_Evo02_Endpoint,Broth,3,#DIV/0!,,mL,,mL,#DIV/0!,3,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,2g/L of 80/20 1-13C/U-13C Glucose M9 minimal media,TRUE,37,,0.768,1.19172E+12,0.3456,1,1.19E+09,0.35,1.13,cells*L-1,g*L-1,mL,mg,mg,1,0.3456,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1005952.72,0.192,0.768,biomass,OD600,spectrophotometer
